drugbank_id	drugbank_name	umls_cui_from_meddra	side_effect_name
DB04933	Eritoran	C0006285	Bronchopneumonia
DB04933	Eritoran	C0006266	Bronchospasm
DB04933	Eritoran	C0018802	Cardiac failure congestive
DB04933	Eritoran	C0007642	Cellulitis
DB04933	Eritoran	C0038454	Cerebrovascular accident
DB04933	Eritoran	C0008031	Chest pain
DB04933	Eritoran	C0005778	Clotting
DB04933	Eritoran	C0005779	Coagulopathy
DB04933	Eritoran	C0009806	Constipation
DB04933	Eritoran	C0036572	Convulsion
DB04933	Eritoran	C0151578	Creatinine increased
DB04933	Eritoran	C0010520	Cyanosis
DB04933	Eritoran	C0232462	Decreased appetite
DB04933	Eritoran	C0011175	Dehydration
DB04933	Eritoran	C0011603	Dermatitis
DB04933	Eritoran	C0011991	Diarrhoea
DB04933	Eritoran	C0233407	Disorientation
DB04933	Eritoran	C0012359	Distention
DB04933	Eritoran	C0012833	Dizziness
DB04933	Eritoran	C0013378	Dysgeusia
DB04933	Eritoran	C0011168	Dysphagia
DB04933	Eritoran	C0013404	Dyspnoea
DB04933	Eritoran	C1291078	Epigastric discomfort
DB04933	Eritoran	C0015376	Extravasation
DB04933	Eritoran	C0015734	Faecalith
DB04933	Eritoran	C1321686	Faecaloma
DB04933	Eritoran	C0015672	Fatigue
DB04933	Eritoran	C2939147	Feeling hot
DB04933	Eritoran	C0016204	Flatulence
DB04933	Eritoran	C0546817	Fluid overload
DB04933	Eritoran	C0268000	Fluid retention
DB04933	Eritoran	C0392176	Gastric irritation
DB04933	Eritoran	C0687713	Gastrointestinal pain
DB04933	Eritoran	C0018681	Headache
DB04933	Eritoran	C0020458	Hyperhidrosis
DB04933	Eritoran	C0020488	Hypernatraemia
DB04933	Eritoran	C0085681	Hyperphosphataemia
DB04933	Eritoran	C0020517	Hypersensitivity
DB04933	Eritoran	C0020580	Hypoaesthesia
DB04933	Eritoran	C0020598	Hypocalcaemia
DB04933	Eritoran	C0020621	Hypokalaemia
DB04933	Eritoran	C0020649	Hypotension
DB04933	Eritoran	C0009450	Infection
DB04933	Eritoran	C0021843	Intestinal obstruction
DB04933	Eritoran	C0021845	Intestinal perforation
DB04933	Eritoran	C0022107	Irritability
DB04933	Eritoran	C0220870	Lightheadedness
DB04933	Eritoran	C0041657	Loss of consciousness
DB04933	Eritoran	C0220983	Metabolic alkalosis
DB04933	Eritoran	C0025637	Methaemoglobinaemia
DB04933	Eritoran	C2748540	Mucosal bleeding
DB04933	Eritoran	C0854375	Mucosal haemorrhage
DB04933	Eritoran	C0027051	Myocardial infarction
DB04933	Eritoran	C0027497	Nausea
DB04933	Eritoran	C0027540	Necrosis
DB04933	Eritoran	C0027709	Nephrocalcinosis
DB04933	Eritoran	C0858581	Numbness generalized
DB04933	Eritoran	C0013604	Oedema
DB04933	Eritoran	C0028961	Oliguria
DB04933	Eritoran	C0030252	Palpitations
DB04933	Eritoran	C0030554	Paraesthesia
DB04933	Eritoran	C0236024	Pharyngeal oedema
DB04933	Eritoran	C0031542	Phlebitis
DB04933	Eritoran	C0033774	Pruritus
DB04933	Eritoran	C0015230	Rash
DB04933	Eritoran	C0035078	Renal failure
DB04933	Eritoran	C0022660	Renal failure acute
DB04933	Eritoran	C1565489	Renal impairment
DB04933	Eritoran	C1720775	Renal tubular necrosis
DB04933	Eritoran	C0243026	Sepsis
DB04933	Eritoran	C0036974	Shock
DB04933	Eritoran	C0700590	Sweating increased
DB04933	Eritoran	C0038999	Swelling
DB04933	Eritoran	C0151602	Swelling face
DB04933	Eritoran	C0039070	Syncope
DB04933	Eritoran	C0039231	Tachycardia
DB04933	Eritoran	C0858598	Taste salty
DB04933	Eritoran	C0234233	Tenderness
DB04933	Eritoran	C0039621	Tetany
DB04933	Eritoran	C0236071	Throat tightness
DB04933	Eritoran	C2242996	Tingling sensation
DB04933	Eritoran	C0040586	Tracheobronchitis
DB04933	Eritoran	C0041582	Ulcer
DB04933	Eritoran	C0042109	Urticaria
DB04933	Eritoran	C0042487	Venous thrombosis
DB04933	Eritoran	C0344232	Vision blurred
DB04933	Eritoran	C0042963	Vomiting
DB04933	Eritoran	C0392197	Warmth
DB04933	Eritoran	C0542203	Water retention
DB00530	Erlotinib	C0000737	Abdominal pain
DB00530	Erlotinib	C0702166	Acne
DB00530	Erlotinib	C0948089	Acute coronary syndrome
DB00530	Erlotinib	C0035222	Acute respiratory distress syndrome
DB00530	Erlotinib	C0151905	Alanine aminotransferase increased
